// According to fewest_remaining_solutions(…) / number of solutions = expected number of remaining solutions after guess
 2054. 129.15 'lehua'
 2055. 129.17 'wrast'
 2056. 129.18 'douar'
 2057. 129.19 'tuans'
 2058. 129.22 'hired'
 2059. 129.22 'claut'
 2060. 129.22 'tidal'
 2061. 129.22 'lower'
 2062. 129.24 'aulos'
 2063. 129.25 'melts'
 2064. 129.27 'leaks'
 2065. 129.31 'decor'
 2066. 129.31 'dulse'
 2067. 129.31 'twoer'
 2068. 129.38 'chair'
 2069. 129.41 'scute'
 2070. 129.42 'shule'
 2071. 129.43 'dalis'
 2072. 129.44 'pride'
 2073. 129.44 'netop'
 2074. 129.46 'keros'
 2075. 129.47 'biles'
 2076. 129.47 'daurs'
 2077. 129.48 'grens'
 2078. 129.49 'leuco'
 2079. 129.50 'pelts'
 2080. 129.53 'genoa'
 2081. 129.55 'lions'
 2082. 129.57 'draco'
 2083. 129.59 'trite'
 2084. 129.62 'sepad'
 2085. 129.63 'bated'
 2086. 129.64 'tronc'
 2087. 129.65 'daker'
 2088. 129.68 'avers'
 2089. 129.69 'sewan'
 2090. 129.71 'beard'
 2091. 129.72 'griot'
 2092. 129.73 'geits'
 2093. 129.73 'glaur'
 2094. 129.74 'spelt'
 2095. 129.76 'hoard'
 2096. 129.76 'weans'
 2097. 129.79 'waide'
 2098. 129.82 'strap'
 2099. 129.82 'seamy'
 2100. 129.85 'opine'
 2101. 129.86 'tined'
 2102. 129.86 'copse'
 2103. 129.87 'thars'
 2104. 129.89 'volte'
 2105. 129.89 'besot'
 2106. 129.92 'bayle'
 2107. 129.94 'cards'
 2108. 130.00 'adorn'
 2109. 130.00 'orfes'
 2110. 130.04 'saith'
 2111. 130.05 'crare'
 2112. 130.08 'aweto'
 2113. 130.08 'acerb'
 2114. 130.08 'sprue'
 2115. 130.10 'epris'
 2116. 130.13 'gnarl'
 2117. 130.13 'coaly'
 2118. 130.17 'cytes'
 2119. 130.19 'tasse'
 2120. 130.21 'trank'
 2121. 130.21 'volet'
 2122. 130.22 'pelau'
 2123. 130.25 'cited'
 2124. 130.25 'pleon'
 2125. 130.25 'meint'
 2126. 130.26 'longe'
 2127. 130.26 'maple'
 2128. 130.29 'thali'
 2129. 130.30 'bayes'
 2130. 130.32 'axite'
 2131. 130.33 'faery'
 2132. 130.35 'faros'
 2133. 130.39 'scary'
 2134. 130.42 'pesto'
 2135. 130.42 'sowar'
 2136. 130.44 'ulans'
 2137. 130.46 'yeahs'
 2138. 130.46 'haint'
 2139. 130.48 'carny'
 2140. 130.49 'paint'
 2141. 130.52 'arefy'
 2142. 130.53 'praty'
 2143. 130.54 'nagor'
 2144. 130.54 'leone'
 2145. 130.55 'ribas'
 2146. 130.58 'emirs'
 2147. 130.58 'acmes'
 2148. 130.59 'hoied'
 2149. 130.63 'corbe'
 2150. 130.63 'raiks'
 2151. 130.64 'raked'
 2152. 130.66 'taish'
 2153. 130.66 'grein'
 2154. 130.66 'reifs'
 2155. 130.67 'warst'
 2156. 130.68 'leady'
 2157. 130.69 'ticed'
 2158. 130.69 'glent'
 2159. 130.71 'siver'
 2160. 130.75 'shalt'
 2161. 130.76 'based'
 2162. 130.77 'clipe'
 2163. 130.78 'doilt'
 2164. 130.79 'dream'
 2165. 130.80 'sweat'
 2166. 130.81 'faces'
 2167. 130.82 'zante'
 2168. 130.82 'laevo'
 2169. 130.83 'scray'
 2170. 130.83 'ogles'
 2171. 130.85 'apron'
 2172. 130.85 'boras'
 2173. 130.85 'arena'
 2174. 130.88 'chiel'
 2175. 130.88 'amide'
 2176. 130.90 'daint'
 2177. 130.92 'speil'
 2178. 130.92 'festa'
 2179. 130.95 'taste'
 2180. 130.97 'snipe'
 2181. 130.97 'plyer'
 2182. 130.97 'horme'
 2183. 130.99 'slaes'
 2184. 131.01 'daric'
 2185. 131.05 'peons'
 2186. 131.06 'vanes'
 2187. 131.13 'grues'
 2188. 131.15 'loche'
 2189. 131.17 'elite'
 2190. 131.19 'genro'
 2191. 131.20 'hames'
 2192. 131.20 'karst'
 2193. 131.29 'patio'
 2194. 131.31 'barns'
 2195. 131.34 'towse'
 2196. 131.35 'luces'
 2197. 131.39 'horis'
 2198. 131.43 'dital'
 2199. 131.46 'wrest'
 2200. 131.57 'tryke'
 2201. 131.60 'dants'
 2202. 131.61 'pecan'
 2203. 131.62 'baron'
 2204. 131.63 'beaus'
 2205. 131.63 'lends'
 2206. 131.64 'aizle'
 2207. 131.64 'creds'
 2208. 131.64 'rudes'
 2209. 131.65 'spyre'
 2210. 131.66 'tours'
 2211. 131.70 'frati'
 2212. 131.71 'bites'
 2213. 131.71 'stand'
 2214. 131.77 'anear'
 2215. 131.82 'pails'
 2216. 131.83 'muter'
 2217. 131.84 'coapt'
 2218. 131.84 'savor'
 2219. 131.85 'ceiba'
 2220. 131.89 'hiant'
 2221. 131.91 'suave'
 2222. 131.91 'super'
 2223. 131.92 'buret'
 2224. 131.93 'axile'
 2225. 131.93 'spalt'
 2226. 131.99 'orgue'
 2227. 132.00 'fader'
 2228. 132.02 'veals'
 2229. 132.03 'dairy'
 2230. 132.04 'holey'
 2231. 132.05 'plast'
 2232. 132.06 'herma'
 2233. 132.11 'decan'
 2234. 132.13 'cutes'
 2235. 132.13 'poets'
 2236. 132.14 'alods'
 2237. 132.16 'raupo'
 2238. 132.20 'beaty'
 2239. 132.21 'ramin'
 2240. 132.21 'sales'
 2241. 132.22 'odals'
 2242. 132.24 'naped'
 2243. 132.26 'strew'
 2244. 132.26 'sabot'
 2245. 132.26 'luted'
 2246. 132.26 'ruble'
 2247. 132.27 'omers'
 2248. 132.29 'groan'
 2249. 132.30 'staun'
 2250. 132.30 'doris'
 2251. 132.33 'diets'
 2252. 132.37 'latex'
 2253. 132.38 'torte'
 2254. 132.39 'uncle'
 2255. 132.40 'krais'
 2256. 132.41 'stoke'
 2257. 132.43 'verst'
 2258. 132.45 'shoat'
 2259. 132.45 'autos'
 2260. 132.48 'tokes'
 2261. 132.50 'filet'
 2262. 132.51 'galed'
 2263. 132.51 'ploye'
 2264. 132.53 'roach'
 2265. 132.54 'refis'
 2266. 132.54 'force'
 2267. 132.56 'panto'
 2268. 132.57 'routs'
 2269. 132.58 'surah'
 2270. 132.58 'upter'
 2271. 132.63 'agros'
 2272. 132.63 'spuer'
 2273. 132.64 'ictal'
 2274. 132.66 'diary'
 2275. 132.66 'clime'
 2276. 132.68 'diota'
 2277. 132.69 'fiars'
 2278. 132.77 'state'
 2279. 132.78 'dirls'
 2280. 132.79 'shoed'
 2281. 132.80 'rente'
 2282. 132.84 'metis'
 2283. 132.85 'skite'
 2284. 132.89 'ochre'
 2285. 132.90 'rivet'
 2286. 132.91 'atony'
 2287. 132.91 'lovie'
 2288. 132.98 'blent'
 2289. 132.99 'aitus'
 2290. 133.06 'reset'
 2291. 133.07 'pages'
 2292. 133.11 'duars'
 2293. 133.12 'terfs'
 2294. 133.13 'escot'
 2295. 133.14 'ardeb'
 2296. 133.14 'burse'
 2297. 133.15 'slove'
 2298. 133.20 'craig'
 2299. 133.23 'urned'
 2300. 133.23 'smalt'
 2301. 133.27 'navel'
 2302. 133.30 'louis'
 2303. 133.33 'retax'
 2304. 133.34 'yaird'
 2305. 133.36 'lamed'
 2306. 133.38 'yodle'
 2307. 133.39 'varec'
 2308. 133.40 'dines'
 2309. 133.42 'moats'
 2310. 133.42 'antae'
 2311. 133.43 'floes'
 2312. 133.44 'mesto'
 2313. 133.44 'besit'
 2314. 133.46 'onely'
 2315. 133.46 'prime'
 2316. 133.46 'solve'
 2317. 133.48 'tardy'
 2318. 133.49 'crons'
 2319. 133.49 'value'
 2320. 133.49 'story'
 2321. 133.50 'peare'
 2322. 133.50 'cavie'
 2323. 133.53 'abris'
 2324. 133.59 'roids'
 2325. 133.59 'arked'
 2326. 133.61 'spail'
 2327. 133.63 'craze'
 2328. 133.63 'tetra'
 2329. 133.63 'gapes'
 2330. 133.64 'teind'
 2331. 133.64 'karos'
 2332. 133.65 'avine'
 2333. 133.65 'dault'
 2334. 133.67 'blest'
 2335. 133.68 'torus'
 2336. 133.69 'kyrie'
 2337. 133.71 'ofter'
 2338. 133.76 'sates'
 2339. 133.77 'toyed'
 2340. 133.78 'glute'
 2341. 133.78 'unary'
 2342. 133.83 'togue'
 2343. 133.84 'leres'
 2344. 133.85 'ropey'
 2345. 133.90 'scorn'
 2346. 133.93 'nepit'
 2347. 133.93 'caver'
 2348. 133.96 'cides'
 2349. 133.97 'hider'
 2350. 133.97 'bract'
 2351. 134.00 'koine'
 2352. 134.01 'trods'
 2353. 134.06 'prost'
 2354. 134.06 'trier'
 2355. 134.06 'owlet'
 2356. 134.09 'rotte'
 2357. 134.10 'cetyl'
 2358. 134.11 'clour'
 2359. 134.12 'deare'
 2360. 134.13 'filar'
 2361. 134.13 'reran'
 2362. 134.14 'acker'
 2363. 134.17 'cardi'
 2364. 134.19 'voter'
 2365. 134.20 'cheat'
 2366. 134.24 'ditas'
 2367. 134.24 'uredo'
 2368. 134.25 'rahui'
 2369. 134.25 'melon'
 2370. 134.26 'inerm'
 2371. 134.26 'credo'
 2372. 134.28 'curia'
 2373. 134.28 'blade'
 2374. 134.29 'looie'
 2375. 134.30 'psora'
 2376. 134.30 'hoper'
 2377. 134.35 'mails'
 2378. 134.36 'wared'
 2379. 134.37 'adept'
 2380. 134.38 'reign'
 2381. 134.39 'treen'
 2382. 134.42 'rille'
 2383. 134.42 'comer'
 2384. 134.43 'sleet'
 2385. 134.43 'bagie'
 2386. 134.43 'stend'
 2387. 134.45 'lined'
 2388. 134.47 'roose'
 2389. 134.48 'niger'
 2390. 134.49 'milor'
 2391. 134.50 'trees'
 2392. 134.50 'broil'
 2393. 134.52 'holed'
 2394. 134.56 'dural'
 2395. 134.60 'grist'
 2396. 134.61 'gulet'
 2397. 134.64 'lemur'
 2398. 134.64 'vireo'
 2399. 134.65 'linos'
 2400. 134.65 'irony'
 2401. 134.66 'dorts'
 2402. 134.66 'teres'
 2403. 134.67 'meath'
 2404. 134.68 'bloat'
 2405. 134.69 'altho'
 2406. 134.69 'agley'
 2407. 134.70 'mulie'
 2408. 134.70 'fiers'
 2409. 134.72 'urges'
 2410. 134.72 'mento'
 2411. 134.73 'sugar'
 2412. 134.74 'lythe'
 2413. 134.76 'titre'
 2414. 134.78 'rakis'
 2415. 134.78 'derth'
 2416. 134.84 'whale'
 2417. 134.85 'fayne'
 2418. 134.86 'pried'
 2419. 134.87 'zonae'
 2420. 134.89 'matlo'
 2421. 134.94 'ohias'
 2422. 134.95 'ybore'
 2423. 134.97 'goary'
 2424. 134.97 'kiers'
 2425. 135.00 'clots'
 2426. 135.00 'lokes'
 2427. 135.01 'negro'
 2428. 135.05 'lorel'
 2429. 135.05 'stroy'
 2430. 135.07 'slorm'
 2431. 135.07 'payor'
 2432. 135.08 'fated'
 2433. 135.10 'yamen'
 2434. 135.10 'aimed'
 2435. 135.11 'truly'
 2436. 135.12 'moria'
 2437. 135.13 'ferns'
 2438. 135.13 'pures'
 2439. 135.16 'diact'
 2440. 135.20 'farls'
 2441. 135.21 'absey'
 2442. 135.21 'vires'
 2443. 135.23 'ajies'
 2444. 135.29 'teade'
 2445. 135.30 'lords'
 2446. 135.30 'gleis'
 2447. 135.30 'piano'
 2448. 135.32 'loams'
 2449. 135.34 'gaits'
 2450. 135.36 'inarm'
 2451. 135.37 'ecads'
 2452. 135.38 'coney'
 2453. 135.39 'ponce'
 2454. 135.39 'naves'
 2455. 135.39 'taigs'
 2456. 135.41 'brake'
 2457. 135.42 'rehab'
 2458. 135.44 'drome'
 2459. 135.44 'roman'
 2460. 135.47 'coits'
 2461. 135.47 'yince'
 2462. 135.52 'tates'
 2463. 135.52 'kayle'
 2464. 135.52 'teaed'
 2465. 135.53 'maned'
 2466. 135.54 'frets'
 2467. 135.55 'freon'
 2468. 135.56 'frats'
 2469. 135.60 'sloid'
 2470. 135.61 'resow'
 2471. 135.61 'sweal'
 2472. 135.63 'tinge'
 2473. 135.68 'servo'
 2474. 135.68 'taxes'
 2475. 135.69 'boats'
 2476. 135.72 'tajes'
 2477. 135.73 'pawer'
 2478. 135.73 'scope'
 2479. 135.73 'limen'
 2480. 135.74 'crout'
 2481. 135.76 'weros'
 2482. 135.76 'owler'
 2483. 135.77 'grope'
 2484. 135.79 'aspro'
 2485. 135.80 'cagey'
 2486. 135.81 'oases'
 2487. 135.81 'pents'
 2488. 135.83 'derma'
 2489. 135.86 'luger'
 2490. 135.86 'serum'
 2491. 135.87 'outed'
 2492. 135.92 'tunas'
 2493. 135.92 'tases'
 2494. 135.94 'erupt'
 2495. 135.98 'ukase'
 2496. 135.98 'ryots'
 2497. 135.99 'mealy'
 2498. 136.00 'cigar'
 2499. 136.00 'orach'
 2500. 136.03 'abode'
 2501. 136.03 'relax'
 2502. 136.05 'renig'
 2503. 136.07 'crude'
 2504. 136.08 'porge'
 2505. 136.14 'lathi'
 2506. 136.16 'shard'
 2507. 136.16 'drave'
 2508. 136.17 'urson'
 2509. 136.20 'abune'
 2510. 136.20 'stere'
 2511. 136.22 'yules'
 2512. 136.23 'selva'
 2513. 136.23 'bluer'
 2514. 136.30 'usher'
 2515. 136.30 'corns'
 2516. 136.31 'aleph'
 2517. 136.37 'afrit'
 2518. 136.38 'lotic'
 2519. 136.38 'dosai'
 2520. 136.38 'vairs'
 2521. 136.40 'rangs'
 2522. 136.40 'etics'
 2523. 136.40 'sawed'
 2524. 136.41 'tophe'
 2525. 136.42 'spred'
 2526. 136.43 'azure'
 2527. 136.44 'remap'
 2528. 136.45 'coble'
 2529. 136.45 'spice'
 2530. 136.46 'togas'
 2531. 136.47 'spait'
 2532. 136.56 'homie'
 2533. 136.58 'debar'
 2534. 136.63 'suber'
 2535. 136.64 'andro'
 2536. 136.66 'libra'
 2537. 136.66 'abyes'
 2538. 136.67 'tauld'
 2539. 136.67 'singe'
 2540. 136.68 'bones'
 2541. 136.68 'rivel'
 2542. 136.68 'yerba'
 2543. 136.68 'token'
 2544. 136.69 'adobe'
 2545. 136.69 'viler'
 2546. 136.70 'percs'
 2547. 136.70 'pines'
 2548. 136.70 'thiol'
 2549. 136.70 'swart'
 2550. 136.74 'dices'
 2551. 136.75 'crags'
 2552. 136.76 'uptie'
 2553. 136.78 'guile'
 2554. 136.78 'shied'
 2555. 136.80 'treks'
 2556. 136.81 'alefs'
 2557. 136.81 'lohan'
 2558. 136.83 'colts'
 2559. 136.85 'eidos'
 2560. 136.85 'creak'
 2561. 136.88 'crash'
 2562. 136.91 'unais'
 2563. 136.98 'ounce'
 2564. 136.98 'hains'
 2565. 137.05 'runed'
 2566. 137.13 'doseh'
 2567. 137.15 'nomes'
 2568. 137.16 'garni'
 2569. 137.21 'toady'
 2570. 137.25 'lover'
 2571. 137.25 'toped'
 2572. 137.27 'drays'
 2573. 137.30 'parve'
 2574. 137.33 'chose'
 2575. 137.35 'lowne'
 2576. 137.36 'tyros'
 2577. 137.37 'tegua'
 2578. 137.39 'tawed'
 2579. 137.39 'gnars'
 2580. 137.41 'korai'
 2581. 137.43 'dirts'
 2582. 137.43 'hules'
 2583. 137.43 'caped'
 2584. 137.46 'nides'
 2585. 137.46 'sanes'
 2586. 137.47 'valor'
 2587. 137.47 'lemon'
 2588. 137.49 'gripe'
 2589. 137.50 'meads'
 2590. 137.50 'sorer'
 2591. 137.51 'slive'
 2592. 137.53 'lunas'
 2593. 137.53 'bohea'
 2594. 137.58 'noahs'
 2595. 137.59 'mines'
 2596. 137.60 'games'
 2597. 137.63 'poyse'
 2598. 137.64 'soole'
 2599. 137.65 'belts'
 2600. 137.67 'solid'
 2601. 137.68 'farts'
 2602. 137.69 'abide'
 2603. 137.72 'ravey'
 2604. 137.73 'acton'
 2605. 137.74 'carer'
 2606. 137.74 'octas'
 2607. 137.74 'chert'
 2608. 137.74 'seine'
 2609. 137.77 'tuber'
 2610. 137.80 'plain'
 2611. 137.80 'meare'
 2612. 137.81 'ouens'
 2613. 137.81 'zlote'
 2614. 137.82 'pored'
 2615. 137.83 'alews'
 2616. 137.84 'mures'
 2617. 137.85 'apiol'
 2618. 137.92 'mages'
 2619. 137.93 'duras'
 2620. 137.97 'palis'
 2621. 137.98 'geare'
 2622. 137.99 'haver'
 2623. 138.03 'retch'
 2624. 138.03 'yealm'
 2625. 138.10 'meany'
 2626. 138.10 'beath'
 2627. 138.11 'goyle'
 2628. 138.12 'tozie'
 2629. 138.12 'skart'
 2630. 138.15 'dules'
 2631. 138.16 'seiza'
 2632. 138.17 'boule'
 2633. 138.18 'chela'
 2634. 138.20 'capot'
 2635. 138.22 'muser'
 2636. 138.24 'nugae'
 2637. 138.25 'verso'
 2638. 138.26 'larch'
 2639. 138.27 'cimar'
 2640. 138.30 'lands'
 2641. 138.30 'yurta'
 2642. 138.31 'corni'
 2643. 138.34 'reest'
 2644. 138.34 'fades'
 2645. 138.35 'hawse'
 2646. 138.40 'court'
 2647. 138.40 'wader'
 2648. 138.40 'warts'
 2649. 138.42 'sires'
 2650. 138.44 'estoc'
 2651. 138.45 'lases'
 2652. 138.45 'copes'
 2653. 138.46 'ansae'
 2654. 138.47 'stude'
 2655. 138.48 'kerns'
 2656. 138.49 'bepat'
 2657. 138.51 'image'
 2658. 138.52 'poted'
 2659. 138.53 'antsy'
 2660. 138.54 'karts'
 2661. 138.56 'seals'
 2662. 138.59 'plats'
 2663. 138.60 'liver'
 2664. 138.61 'pedal'
 2665. 138.67 'oaked'
 2666. 138.67 'thein'
 2667. 138.68 'sowne'
 2668. 138.70 'flies'
 2669. 138.71 'cargo'
 2670. 138.71 'bread'
 2671. 138.72 'boets'
 2672. 138.76 'finer'
 2673. 138.77 'ulnas'
 2674. 138.77 'yodel'
 2675. 138.78 'moyle'
 2676. 138.79 'locis'
 2677. 138.79 'taiko'
 2678. 138.80 'flora'
 2679. 138.84 'aidos'
 2680. 138.86 'koras'
 2681. 138.87 'laxes'
 2682. 138.88 'baits'
 2683. 138.89 'lowes'
 2684. 138.89 'lints'
 2685. 138.91 'clept'
 2686. 138.93 'unred'
 2687. 138.97 'spial'
 2688. 139.00 'layin'
 2689. 139.00 'donas'
 2690. 139.02 'pacey'
 2691. 139.03 'axone'
 2692. 139.04 'kraut'
 2693. 139.04 'centu'
 2694. 139.06 'mercs'
 2695. 139.07 'reink'
 2696. 139.07 'carpi'
 2697. 139.08 'party'
 2698. 139.09 'adits'
 2699. 139.11 'lazes'
 2700. 139.13 'holme'
 2701. 139.17 'hosed'
 2702. 139.18 'sieth'
 2703. 139.19 'segno'
 2704. 139.23 'peins'
 2705. 139.24 'fleas'
 2706. 139.25 'feist'
 2707. 139.26 'hosey'
 2708. 139.26 'opals'
 2709. 139.28 'paced'
 2710. 139.29 'patin'
 2711. 139.30 'gynae'
 2712. 139.31 'tuned'
 2713. 139.33 'enorm'
 2714. 139.34 'print'
 2715. 139.42 'lotte'
 2716. 139.42 'bluet'
 2717. 139.44 'lesbo'
 2718. 139.48 'pruta'
 2719. 139.49 'tuina'
 2720. 139.49 'bails'
 2721. 139.50 'maker'
 2722. 139.60 'cadge'
 2723. 139.65 'delay'
 2724. 139.66 'tsadi'
 2725. 139.72 'sport'
 2726. 139.72 'aunts'
 2727. 139.73 'carex'
 2728. 139.73 'ligne'
 2729. 139.75 'meson'
 2730. 139.78 'eilds'
 2731. 139.79 'named'
 2732. 139.80 'trews'
 2733. 139.81 'cagot'
 2734. 139.83 'heaps'
 2735. 139.84 'halts'
 2736. 139.85 'talcy'
 2737. 139.85 'snarf'
 2738. 139.87 'probe'
 2739. 139.87 'argon'
 2740. 139.88 'ample'
 2741. 139.89 'rutin'
 2742. 139.89 'adios'
 2743. 139.89 'sluit'
 2744. 139.89 'idant'
 2745. 139.89 'tapis'
 2746. 139.91 'capri'
 2747. 139.93 'hards'
 2748. 139.95 'cakes'
 2749. 139.98 'rives'
 2750. 139.99 'rubel'
 2751. 140.00 'rozet'
 2752. 140.02 'denis'
 2753. 140.03 'lapis'
 2754. 140.05 'sizer'
 2755. 140.12 'decos'
 2756. 140.15 'staig'
 2757. 140.15 'baled'
 2758. 140.16 'gryce'
 2759. 140.19 'ramee'
 2760. 140.21 'gyres'
 2761. 140.21 'sidhe'
 2762. 140.21 'nurls'
 2763. 140.25 'arias'
 2764. 140.25 'roves'
 2765. 140.25 'mouse'
 2766. 140.25 'tikes'
 2767. 140.28 'splat'
 2768. 140.32 'reels'
 2769. 140.33 'praus'
 2770. 140.34 'steak'
 2771. 140.39 'rafts'
 2772. 140.42 'ragee'
 2773. 140.43 'depot'
 2774. 140.45 'meins'
 2775. 140.46 'octan'
 2776. 140.46 'goris'
 2777. 140.47 'sdein'
 2778. 140.50 'chart'
 2779. 140.50 'clave'
 2780. 140.51 'styed'
 2781. 140.52 'crems'
 2782. 140.53 'talar'
 2783. 140.54 'taira'
 2784. 140.54 'coarb'
 2785. 140.56 'mpret'
 2786. 140.57 'caged'
 2787. 140.59 'vesta'
 2788. 140.60 'parae'
 2789. 140.61 'nuder'
 2790. 140.63 'poley'
 2791. 140.66 'raias'
 2792. 140.66 'blast'
 2793. 140.67 'hault'
 2794. 140.69 'sorex'
 2795. 140.71 'syrah'
 2796. 140.73 'float'
 2797. 140.74 'dreys'
 2798. 140.75 'savey'
 2799. 140.76 'verts'
 2800. 140.76 'eyots'
 2801. 140.77 'steer'
 2802. 140.79 'henry'
 2803. 140.80 'sherd'
 2804. 140.80 'bines'
 2805. 140.80 'grots'
 2806. 140.85 'pilao'
 2807. 140.86 'nasty'
 2808. 140.86 'ludes'
 2809. 140.88 'orgia'
 2810. 140.90 'organ'
 2811. 140.92 'mauri'
 2812. 140.93 'darre'
 2813. 140.94 'coned'
 2814. 140.96 'inapt'
 2815. 140.96 'voars'
 2816. 140.96 'trait'
 2817. 140.99 'fouer'
 2818. 141.03 'spode'
 2819. 141.04 'trigo'
 2820. 141.04 'ervil'
 2821. 141.08 'calve'
 2822. 141.11 'kades'
 2823. 141.11 'huers'
 2824. 141.12 'kites'
 2825. 141.12 'homer'
 2826. 141.13 'scrag'
 2827. 141.15 'gaurs'
 2828. 141.15 'hents'
 2829. 141.20 'likes'
 2830. 141.22 'seats'
 2831. 141.26 'rumes'
 2832. 141.26 'grime'
 2833. 141.26 'tynde'
 2834. 141.27 'dryas'
 2835. 141.27 'beton'
 2836. 141.28 'phone'
 2837. 141.29 'spent'
 2838. 141.31 'acrid'
 2839. 141.34 'foule'
 2840. 141.34 'waist'
 2841. 141.35 'wiles'
 2842. 141.36 'proin'
 2843. 141.37 'begar'
 2844. 141.40 'cunei'
 2845. 141.40 'creps'
 2846. 141.40 'degas'
 2847. 141.41 'overt'
 2848. 141.41 'horst'
 2849. 141.42 'giant'
 2850. 141.42 'penis'
 2851. 141.42 'gular'
 2852. 141.43 'etuis'
 2853. 141.45 'owres'
 2854. 141.47 'wager'
 2855. 141.52 'sixer'
 2856. 141.52 'gents'
 2857. 141.54 'blets'
 2858. 141.56 'aleye'
 2859. 141.57 'moans'
 2860. 141.57 'iftar'
 2861. 141.59 'bride'
 2862. 141.59 'short'
 2863. 141.61 'files'
 2864. 141.62 'eared'
 2865. 141.62 'salmi'
 2866. 141.65 'lense'
 2867. 141.65 'seirs'
 2868. 141.68 'tiara'
 2869. 141.68 'motey'
 2870. 141.71 'reame'
 2871. 141.75 'clits'
 2872. 141.79 'weils'
 2873. 141.80 'bouse'
 2874. 141.81 'volar'
 2875. 141.81 'olive'
 2876. 141.83 'gride'
 2877. 141.83 'hemal'
 2878. 141.84 'rigol'
 2879. 141.85 'ering'
 2880. 141.86 'peags'
 2881. 141.88 'herds'
 2882. 141.89 'sneer'
 2883. 141.90 'snoke'
 2884. 141.93 'foals'
 2885. 141.94 'brios'
 2886. 141.95 'eagre'
 2887. 141.95 'carom'
 2888. 141.96 'actin'
 2889. 141.96 'whear'
 2890. 142.01 'rebut'
 2891. 142.02 'borna'
 2892. 142.02 'riser'
 2893. 142.04 'cluey'
 2894. 142.04 'larks'
 2895. 142.04 'teles'
 2896. 142.04 'venal'
 2897. 142.05 'larum'
 2898. 142.05 'pilot'
 2899. 142.06 'bento'
 2900. 142.06 'ocher'
 2901. 142.09 'butle'
 2902. 142.09 'reply'
 2903. 142.10 'turns'
 2904. 142.11 'yerds'
 2905. 142.15 'trogs'
 2906. 142.15 'malis'
 2907. 142.17 'ahint'
 2908. 142.18 'caids'
 2909. 142.18 'coden'
 2910. 142.20 'bigae'
 2911. 142.21 'cured'
 2912. 142.21 'tamis'
 2913. 142.22 'nopal'
 2914. 142.22 'godet'
 2915. 142.24 'elops'
 2916. 142.25 'linac'
 2917. 142.25 'asset'
 2918. 142.25 'stove'
 2919. 142.29 'pirls'
 2920. 142.39 'sente'
 2921. 142.40 'beads'
 2922. 142.41 'grave'
 2923. 142.41 'doper'
 2924. 142.42 'roped'
 2925. 142.45 'inane'
 2926. 142.45 'agist'
 2927. 142.49 'lyted'
 2928. 142.50 'trims'
 2929. 142.50 'doura'
 2930. 142.51 'teats'
 2931. 142.51 'ernes'
 2932. 142.55 'denay'
 2933. 142.55 'yarer'
 2934. 142.57 'crust'
 2935. 142.59 'cedis'
 2936. 142.59 'plans'
 2937. 142.63 'quate'
 2938. 142.64 'guise'
 2939. 142.66 'sores'
 2940. 142.67 'spule'
 2941. 142.68 'cauls'
 2942. 142.68 'zoeal'
 2943. 142.70 'pyres'
 2944. 142.72 'levas'
 2945. 142.73 'slype'
 2946. 142.76 'blame'
 2947. 142.76 'craps'
 2948. 142.77 'ralph'
 2949. 142.79 'dirge'
 2950. 142.81 'terce'
 2951. 142.82 'poled'
 2952. 142.82 'dwale'
 2953. 142.82 'daisy'
 2954. 142.83 'caves'
 2955. 142.83 'nodal'
 2956. 142.84 'leers'
 2957. 142.84 'viral'
 2958. 142.86 'clint'
 2959. 142.88 'daunt'
 2960. 142.89 'dolia'
 2961. 142.89 'basil'
 2962. 142.90 'nirly'
 2963. 142.91 'comes'
 2964. 142.93 'prion'
 2965. 142.97 'tense'
 2966. 142.99 'arede'
 2967. 143.02 'ergon'
 2968. 143.03 'roshi'
 2969. 143.04 'laths'
 2970. 143.09 'baned'
 2971. 143.09 'piets'
 2972. 143.09 'redly'
 2973. 143.10 'erhus'
 2974. 143.13 'rudas'
 2975. 143.14 'gable'
 2976. 143.16 'soken'
 2977. 143.17 'porin'
 2978. 143.18 'loose'
 2979. 143.20 'slang'
 2980. 143.21 'shirt'
 2981. 143.25 'beany'
 2982. 143.26 'abrin'
 2983. 143.26 'pulse'
 2984. 143.28 'toter'
 2985. 143.28 'auloi'
 2986. 143.29 'lifes'
 2987. 143.30 'harim'
 2988. 143.31 'aloft'
 2989. 143.32 'mired'
 2990. 143.34 'pains'
 2991. 143.34 'viers'
 2992. 143.34 'fouet'
 2993. 143.36 'theca'
 2994. 143.36 'parly'
 2995. 143.36 'orcin'
 2996. 143.41 'hayed'
 2997. 143.42 'carps'
 2998. 143.43 'ratch'
 2999. 143.44 'racer'
 3000. 143.44 'yards'
 3001. 143.45 'raita'
 3002. 143.48 'ayins'
 3003. 143.52 'ecrus'
 3004. 143.55 'douce'
 3005. 143.56 'oaths'
 3006. 143.57 'riata'
 3007. 143.59 'bream'
 3008. 143.59 'mohel'
 3009. 143.59 'rowen'
 3010. 143.60 'bents'
 3011. 143.60 'toman'
 3012. 143.60 'grits'
 3013. 143.61 'tubar'
 3014. 143.65 'shent'
 3015. 143.65 'spirt'
 3016. 143.65 'giros'
 3017. 143.68 'skean'
 3018. 143.68 'eyrie'
 3019. 143.70 'kaneh'
 3020. 143.73 'janes'
 3021. 143.73 'sairs'
 3022. 143.75 'malts'
 3023. 143.76 'hiree'
 3024. 143.76 'droke'
